	Gewinn Gesamt	Kosten
3275	406170.2125058658	194482.68949413425
3276	406326.6745058657	194487.21149413424
3277	328790.69950586575	194491.73449413423
3278	328926.21450586576	194496.25649413423
3279	283672.8165058658	194500.77949413424
3280	283796.42250586575	194505.30149413424
3281	316251.1695058658	194509.82449413423
3282	316381.23050586577	194514.34649413422
3283	405311.08150586573	194518.86949413424
3284	405467.92250586575	194523.39249413423
3285	435114.5115058658	194527.91449413425
3286	435279.4215058658	194532.43749413424
3287	344443.05950586573	194536.95949413424
3288	344579.23350586573	194541.48249413422
3289	354655.40750586573	194546.00449413425
3290	354793.13550586574	194550.52749413424
3291	309418.72250586574	194555.04949413423
3292	309551.99250586575	194559.57249413425
3293	309170.97250586574	194564.09449413425
3294	309302.44250586577	194568.61749413423
3295	378752.3435058657	194573.14049413425
3296	378896.64350586577	194577.66249413425
3297	355453.8185058658	194582.18549413423
3298	355592.4435058658	194586.70749413423
3299	329793.27050586574	194591.23049413424
3300	329922.73850586574	194595.75249413424
3301	371827.5765058657	194600.27549413423
3302	371972.54250586574	194604.79749413423
3303	428085.52050586574	194609.32049413424
3304	428249.1265058658	194613.84249413424
3305	424405.4705058658	194618.36549413425
3306	424569.62350586575	194622.88749413425
3307	373678.69750586577	194627.41049413424
3308	373829.1855058658	194631.93349413422
3309	393164.3645058658	194636.45549413425
3310	393329.8305058658	194640.97849413424
3311	368318.2405058657	194645.50049413423
3312	368476.18750586576	194650.02349413425
3313	378621.23150586576	194654.54549413425
3314	378769.63050586573	194659.06849413423
3315	407432.4505058658	194663.59049413423
3316	407590.13050586573	194668.11349413425
3317	501011.5335058658	194672.63549413424
3318	501195.2525058657	194677.15849413423
3319	440653.1075058658	194681.68149413425
3320	440819.95650586573	194686.20349413424
3321	354522.76350586576	194690.72649413423
3322	354662.7395058658	194695.24849413423
3323	387826.41050586576	194699.77149413424
3324	387981.2525058657	194704.29349413424
3325	382904.8915058658	194708.81649413423
3326	383055.5195058658	194713.33849413425
3327	396366.37150586577	194717.86149413424
3328	396520.7995058657	194722.38349413424
3329	410856.3655058657	194726.90649413425
3330	411020.1475058657	194731.42949413424
3331	426925.7935058658	194735.95149413423
3332	427095.10650586576	194740.47449413425
3333	407188.96950586577	194744.99649413425
3334	407351.9725058658	194749.51949413423
3335	432120.2445058658	194754.04149413423
3336	432283.5335058658	194758.56449413425
3337	419884.48650586576	194763.08649413424
3338	420059.4535058657	194767.60949413423
3339	402072.9575058658	194772.13149413423
3340	402236.10150586575	194776.65449413424
3341	391274.80450586573	194781.17649413424
3342	391434.60650586576	194785.69949413423
3343	393227.23150586576	194790.22249413424
3344	393386.2025058658	194794.74449413424
3345	414701.91250586574	194799.26749413423
3346	414881.88850586576	194803.78949413425
3347	386682.7695058658	194808.31249413424
3348	386835.5825058658	194812.83449413424
3349	383541.05250586575	194817.35749413422
3350	383702.9415058657	194821.87949413425
3351	445604.04050586576	194826.40249413424
3352	445799.7135058657	194830.92449413423
3353	393574.11150586576	194835.44749413425
3354	393741.84150586574	194839.97049413424
3355	392309.5465058658	194844.49249413423
3356	392470.6545058657	194849.01549413425
3357	425983.2105058658	194853.53749413425
3358	426160.8285058657	194858.06049413423
3359	414426.96450586576	194862.58249413423
3360	414609.01850586577	194867.10549413424
3361	374950.26350586576	194871.62749413424
3362	375121.2695058658	194876.15049413423
3363	375657.16750586574	194880.67249413423
3364	375817.3825058657	194885.19549413424
3365	464394.8705058657	194889.71849413423
3366	464582.17750586575	194894.24049413425
3367	369894.9145058657	194898.76349413424
3368	370066.4405058658	194903.28549413424
3369	386928.5065058658	194907.80849413422
3370	387098.8065058657	194912.33049413425
3371	465183.7745058658	194916.85349413424
3372	465369.74850586575	194921.37549413423
3373	429773.5765058657	194925.89849413425
3374	429959.9465058657	194930.42049413425
3375	474862.3325058658	194934.94349413423
3376	475057.6525058657	194939.46549413423
3377	412091.7135058657	194943.98849413425
3378	412260.08950586576	194948.51149413423
3379	482944.03550586576	194953.03349413423
3380	483159.08450586576	194957.55649413425
3381	371573.3845058658	194962.07849413424
3382	371748.9905058657	194966.60149413423
3383	402262.0345058657	194971.12349413423
3384	402440.12350586575	194975.64649413424
3385	420813.96450586576	194980.16849413424
3386	421004.5885058657	194984.69149413423
3387	510988.4245058657	194989.21349413425
3388	511208.8265058657	194993.73649413424
3389	431106.8035058658	194998.25949413422
3390	431286.90550586575	195002.78149413425
3391	351015.2995058657	195007.30449413424
3392	351181.1035058657	195011.82649413423
3393	427802.7025058658	195016.34949413425
3394	427987.46150586574	195020.87149413425
3395	346134.3055058658	195025.39449413423
3396	346300.6375058657	195029.91649413423
3397	355085.53550586576	195034.43949413425
3398	355248.04050586576	195038.96149413424
3399	371435.8325058658	195043.48449413423
3400	371609.6565058658	195048.00749413425
3401	521618.9065058658	195052.52949413424
3402	521838.9745058658	195057.05249413423
3403	406978.0115058658	195061.57449413423
3404	407178.3945058658	195066.09749413424
3405	474688.61650586576	195070.61949413424
3406	474902.2675058657	195075.14249413423
3407	395954.0275058657	195079.66449413425
3408	396137.3425058658	195084.18749413424
3409	359450.88550586574	195088.70949413424
3410	359616.5555058658	195093.23249413422
3411	362557.4845058658	195097.75449413425
3412	362727.81250586576	195102.27749413424
3413	395320.1805058658	195106.80049413425
3414	395518.16050586576	195111.32249413425
3415	547711.9735058658	195115.84549413424
3416	547956.4975058658	195120.36749413423
3417	495120.7865058658	195124.89049413425
3418	495352.2675058657	195129.41249413425
3419	450705.9525058658	195133.93549413423
3420	450908.4035058658	195138.45749413423
3421	438295.1885058658	195142.98049413424
3422	438489.4365058657	195147.50249413424
3423	419838.2725058657	195152.02549413423
3424	420040.5005058657	195156.54849413424
3425	377374.1545058657	195161.07049413424
3426	377541.07950586575	195165.59349413423
3427	344119.05350586574	195170.11549413425
3428	344284.0495058658	195174.63849413424
3429	435479.9435058658	195179.16049413424
3430	435685.2015058657	195183.68349413422
3431	368343.7015058657	195188.20549413425
3432	368517.96450586576	195192.72849413424
3433	354891.2225058658	195197.25049413423
3434	355056.67250586575	195201.77349413425
3435	434531.45950586576	195206.29649413424
3436	434714.27050586574	195210.81849413423
3437	314944.90050586575	195215.34149413425
3438	315091.50950586575	195219.86349413425
3439	388313.18450586573	195224.38649413423
3440	388492.0655058658	195228.90849413423
3441	385735.0605058658	195233.43149413425
3442	385927.9975058658	195237.95349413424
3443	501531.0925058658	195242.47649413423
3444	501753.17050586577	195246.99849413423
3445	430954.8005058658	195251.52149413424
3446	431146.4775058658	195256.04349413424
3447	362813.36350586574	195260.56649413423
3448	362995.3965058658	195265.08949413424
3449	543412.8975058657	195269.61149413424
3450	543636.7645058658	195274.13449413422
3451	364417.9415058657	195278.65649413425
3452	364592.9115058658	195283.17949413424
3453	385544.6755058658	195287.70149413423
3454	385720.3725058658	195292.22449413425
3455	359317.2765058658	195296.74649413425
3456	359475.67050586577	195301.26949413423
3457	457287.0025058657	195305.79149413423
3458	457493.10850586573	195310.31449413425
3459	404706.9245058657	195314.83749413423
3460	404915.51550586574	195319.35949413423
3461	371509.6525058657	195323.88249413425
3462	371691.9855058657	195328.40449413424
3463	415993.91250586574	195332.92749413423
3464	416197.7985058658	195337.44949413423
3465	372021.0565058657	195341.97249413424
3466	372188.37150586577	195346.49449413424
3467	381226.1835058658	195351.01749413423
3468	381391.7895058657	195355.53949413425
3469	486904.35850586573	195360.06249413424
3470	487116.84150586574	195364.58549413423
3471	519259.8815058658	195369.10749413422
3472	519481.9115058658	195373.63049413424
3473	402985.14050586574	195378.15249413424
3474	403188.9505058658	195382.67549413425
3475	375066.7515058658	195387.19749413425
3476	375248.49150586576	195391.72049413424
3477	505915.87150586577	195396.24249413423
3478	506127.1885058658	195400.76549413425
3479	404150.0585058658	195405.28749413425
3480	404352.02050586574	195409.81049413423
3481	407229.0245058658	195414.33249413423
3482	407412.4655058658	195418.85549413424
3483	387725.8065058657	195423.37849413423
3484	387919.2815058658	195427.90049413423
3485	454099.0565058657	195432.42349413424
3486	454302.2645058658	195436.94549413424
3487	401839.83950586576	195441.46849413423
3488	402021.2185058657	195445.99049413425
3489	402688.1365058658	195450.51349413424
3490	402884.09650586575	195455.03549413424
3491	399814.3545058658	195459.55849413422
3492	399987.6735058658	195464.08049413425
3493	419470.3215058657	195468.60349413424
3494	419678.4635058657	195473.12649413425
3495	403576.62150586577	195477.64849413425
3496	403767.7185058657	195482.17149413424
3497	373725.99350586574	195486.69349413423
3498	373894.94250586577	195491.21649413425
3499	440639.6585058658	195495.73849413425
3500	440827.5315058658	195500.26149413423
3501	388763.7565058658	195504.78349413423
3502	388958.79250586574	195509.30649413425
3503	376173.2035058657	195513.82849413424
3504	376344.6525058657	195518.35149413423
3505	467538.6745058657	195522.87449413424
3506	467748.7745058658	195527.39649413424
3507	379178.89850586577	195531.91949413423
3508	379368.0585058658	195536.44149413423
3509	345985.92950586573	195540.96449413424
3510	346152.6595058657	195545.48649413424
3511	346260.2965058658	195550.00949413422
3512	346428.50350586575	195554.53149413425
3513	388306.7125058658	195559.05449413424
3514	388463.4185058658	195563.57649413423
3515	380477.16250586574	195568.09949413425
3516	380650.5905058658	195572.62149413425
3517	442144.29050586576	195577.14449413423
3518	442341.56250586576	195581.66749413425
3519	470459.63550586574	195586.18949413425
3520	470668.73650586576	195590.71249413423
3521	365737.4335058658	195595.23449413423
3522	365908.48850586574	195599.75749413425
3523	373843.61350586574	195604.27949413424
3524	374027.2725058657	195608.80249413423
3525	351543.8925058657	195613.32449413423
3526	351706.93750586576	195617.84749413424
3527	447047.7325058658	195622.36949413424
3528	447247.6755058658	195626.89249413423
3529	242684.14950586576	195631.41549413424
3530	242819.87450586574	195635.93749413424
3531	441952.3495058658	195640.46049413423
3532	442145.6905058658	195644.98249413422
3533	410547.51350586576	195649.50549413424
3534	410735.3825058657	195654.02749413424
3535	367847.7175058658	195658.55049413425
3536	367995.3775058657	195663.07249413425
3537	408010.4775058658	195667.59549413424
3538	408170.11650586576	195672.11749413423
3539	387390.40550586575	195676.64049413425
3540	387546.43950586574	195681.16249413425
3541	448616.2995058657	195685.68549413423
3542	448800.9895058658	195690.20849413425
3543	392100.5335058658	195694.73049413424
3544	392263.51550586574	195699.25349413423
3545	415866.9585058657	195703.77549413423
3546	416046.68450586573	195708.29849413424
3547	432932.2085058657	195712.82049413424
3548	433123.5145058658	195717.34349413423
3549	324029.14950586576	195721.86549413425
3550	324172.54050586576	195726.38849413424
3551	422745.66550586576	195730.91049413424
3552	422909.8205058658	195735.43349413422
3553	551728.5525058657	195739.95649413424
3554	551930.9225058658	195744.47849413424
3555	459196.4265058657	195749.00149413425
3556	459384.60650586576	195753.52349413425
3557	439315.2225058658	195758.04649413424
3558	439478.26550586574	195762.56849413423
3559	429351.0785058657	195767.09149413425
3560	429510.1685058658	195771.61349413425
3561	401330.71950586577	195776.13649413423
3562	401488.03250586573	195780.65849413423
3563	406372.5315058658	195785.18149413425
3564	406529.2835058658	195789.70449413423
3565	408072.6095058658	195794.22649413423
3566	408231.3485058657	195798.74949413424
3567	382431.62850586575	195803.27149413424
3568	382586.4745058658	195807.79449413423
3569	569161.0885058658	195812.31649413423
3570	569362.3135058659	195816.83949413424
3571	383463.6985058658	195821.36149413424
3572	383615.9095058657	195825.88449413422
3573	434088.4845058658	195830.40649413425
3574	434256.3675058658	195834.92949413424
3575	404400.34150586574	195839.45149413423
3576	404550.14550586574	195843.97449413425
3577	410024.09450586577	195848.49749413424
3578	410178.21650586574	195853.01949413423
3579	348167.54050586576	195857.54249413425
3580	348306.7015058657	195862.06449413425
3581	346897.5495058657	195866.58749413423
3582	347038.7255058658	195871.10949413423
3583	395292.7025058658	195875.63249413425
3584	395438.7895058657	195880.15449413424
3585	286250.98750586575	195884.67749413423
3586	286366.83650586574	195889.19949413423
3587	362614.9995058658	195893.72249413424
3588	362745.71450586576	195898.24549413423
3589	360791.2865058658	195902.76749413423
3590	360925.5005058657	195907.29049413424
3591	319911.0165058658	195911.81249413424
3592	320036.07850586576	195916.33549413423
3593	93416.87350586575	195920.85749413422
3594	93470.97150586575	195925.38049413424
3595	347300.1965058657	195929.90249413424
3596	347422.6025058658	195934.42549413425
